"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","ST116CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of RightSuperiorParietal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST116SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of RightSuperiorParietal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST116TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of RightSuperiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST116TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of RightSuperiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST117CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of RightSuperiorTemporal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST117SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of RightSuperiorTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST117TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of RightSuperiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST117TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of RightSuperiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST118CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of RightSupramarginal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST118SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of RightSupramarginal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
