"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","LegalErrors","CBB_RESULTS","Cogstate Battery Results","-4","Number of legal errors (errors that are not breaking rules of test).","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","RuleBreakErrors","CBB_RESULTS","Cogstate Battery Results","-4","Number of errors that break the rules of the tests.","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","TotalAnticipatory","CBB_RESULTS","Cogstate Battery Results","-4","Number of Anticipatory responses (i.e., responding before the card turns face-up).","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","TotalPost","CBB_RESULTS","Cogstate Battery Results","-4","Number of Post responses (i.e., responding during the response feedback period and before the beginning of the next trial).","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","TotalMaxOut","CBB_RESULTS","Cogstate Battery Results","-4","Number of MaxOut responses (i.e., when a response is not provided within the maximum trial duration).","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","TotalResponses","CBB_RESULTS","Cogstate Battery Results","-4","Number of responses provided.","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","TotalTrials","CBB_RESULTS","Cogstate Battery Results","-4","Number of trials completed.","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","StandardScoreZ","CBB_RESULTS","Cogstate Battery Results","-4","Standardized z-score for the primary outcome measure for each test. For the One Back test, Accuracy is used for this outcome.","-4","-4","-4","-4","-4","-16 to 10","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","StandardScoreT","CBB_RESULTS","Cogstate Battery Results","-4","Standardized T-score (mean = 100, SD = 10) for the primary outcome measure for each test. For the One Back test, Accuracy is used for this outcome.","-4","-4","-4","-4","-4","-60 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","AltStandardScoreZ","CBB_RESULTS","Cogstate Battery Results","-4","Standardized z-score for One Back using Reaction Time as the outcome measure.","-4","-4","-4","-4","-4","-16 to 10","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","AltStandardScoreT","CBB_RESULTS","Cogstate Battery Results","-4","Standardized T-score (mean = 100, SD = 10) for One Back using Reaction Time as the outcome measure.","-4","-4","-4","-4","-4","-60 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","Psyattstdscr","CBB_RESULTS","Cogstate Battery Results","-4","The score on the Psychomotor Function/Attention composite, incorporating ReactionTime as the outcome measure for the Detection and Identification tests, relative to age-matched normative data.","-4","-4","-4","-4","-4","-60 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","LearnWMStdScr","CBB_RESULTS","Cogstate Battery Results","-4","The score on the Learning/Working Memory composite, incorporating Accuracy as the outcome measures for the One Card Learning and One Back tests, relative to age-matched normative data.","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
"-4","AltLearnWMStdScr","CBB_RESULTS","Cogstate Battery Results","-4","The score on the Learning/Working Memory composite, incorporating Accuracy as the outcome measure for the One Card Learning test and ReactionTime as the outcome measure for the One Back test, relative to age-matched normative data.","-4","-4","-4","-4","-4","0 to 200","-4","-4","Number","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2020-06-19 15:26:00.0"
